,site,old,new,intersection
1301,1593,699,706,697
1302,1594,851,861,851
1303,1595,72,92,72
1304,1596,54,77,54
1305,1597,54,78,53
1306,1598,179,264,179
1307,1599,265,350,265
1308,1600,28,114,28
1309,1601,226,314,226
1310,1602,30,138,30
1311,1603,35,140,35
1312,1604,18,62,18
1313,1605,47,180,47
1314,1606,77,208,76
1315,1607,16,138,16
1316,1608,15,20,15
1317,1609,229,234,229
1318,1610,38,40,38
1319,1611,21,23,20
1320,1612,150,152,150
1321,1613,240,241,239
1322,1614,13,14,13
1323,1615,45,46,45
1324,1616,149,150,149
1325,1617,16,17,16
1326,1618,51,52,51
1327,1619,31,32,31
1328,1620,37,37,37
1329,1621,25,25,25
1330,1622,41,41,41
1331,1623,239,239,239
1332,1624,23,23,23
1333,1625,241,242,241
1334,1626,15,16,15
1335,1627,574,577,574
1336,1628,52,54,52
1337,1629,52,62,52
1338,1630,28,30,28
1339,1631,15,17,15
1340,1632,30,32,30
1341,1633,63,64,63
1342,1634,23,24,23
1343,1635,25,26,25
1344,1636,62,63,62
1345,1637,11,12,11
1346,1638,16,17,16
1347,1639,51,52,51
1348,1640,45,46,45
1349,1641,23,24,23
1350,1642,96,97,96
1351,1643,39,40,39
1352,1644,17,18,17
1353,1645,93,94,93
1354,1646,31,32,31
1355,1647,10,11,10
1356,1648,105,106,105
1357,1649,1,4,1
1358,1650,15,18,15
1359,1651,59,62,59
1360,1652,54,55,54
1361,1653,7,12,7
1362,1654,15,20,15
1363,1655,56,61,56
1364,1656,10,11,10
1365,1657,23,24,23
1366,1658,39,39,39
1367,1659,149,149,149
1368,1660,19,19,19
1369,1661,16,16,16
1370,1662,39,39,39
1371,1663,136,136,136
1372,1664,18,18,18
1373,1665,5,5,5
1374,1666,12,12,12
1375,1667,18,18,18
1376,1668,24,24,24
1377,1669,25,25,25
1378,1670,252,252,251
1379,1671,8,8,8
1380,1672,14,14,14
1381,1673,29,29,29
1382,1674,17,17,17
1383,1675,46,46,46
1384,1676,13,13,13
1385,1677,42,42,42
1386,1678,51,51,51
1387,1679,14,14,14
1388,1680,21,21,21
1389,1681,179,179,179
1390,1682,84,84,84
1391,1683,90,90,90
1392,1685,88,88,88
1393,1686,93,93,93
1394,1687,58,58,58
1395,1688,46,47,46
1396,1689,23,24,23
1397,1690,16,17,16
1398,1691,70,70,70
1399,1692,34,35,34
1400,1693,28,28,28
1401,1694,15,15,15
1402,1695,3,3,3
1403,1696,79,79,79
1404,1697,38,38,38
1405,1698,15,15,15
1406,1699,72,72,72
1407,1700,29,29,29
1408,1701,96,96,95
1409,1702,29,29,29
1410,1703,40,40,40
1411,1704,25,25,25
1412,1705,21,21,21
1413,1706,9,9,9
1414,1708,52,52,52
1415,1709,28,28,28
1416,1710,283,283,283
1417,1711,42,42,42
1418,1712,15,15,15
1419,1713,25,25,25
1420,1714,109,109,109
1421,1715,41,41,41
1422,1716,135,135,135
1423,1717,42,42,42
1424,1718,38,38,38
1425,1719,72,72,72
1426,1720,32,32,32
1427,1721,77,77,77
1428,1722,573,573,573
1429,1723,76,76,76
1430,1724,19,19,19
1431,1725,6,6,6
1432,1726,24,24,24
1433,1727,87,87,87
1434,1728,29,29,29
1435,1729,213,213,213
1436,1730,81,81,81
1437,1731,28,28,28
1438,1732,44,44,44
1439,1733,19,19,19
1440,1734,90,90,90
1441,1735,29,29,29
1442,1736,62,62,62
1443,1737,26,26,26
1444,1738,450,450,450
1445,1739,23,23,23
1446,1740,53,53,53
1447,1741,158,159,158
1448,1742,130,131,130
1449,1743,63,64,63
1450,1744,8,9,8
1451,1745,26,27,26
1452,1746,11,11,11
1453,1747,112,112,112
1454,1748,40,40,40
1455,1749,20,20,20
1456,1750,21,21,21
1457,1751,12,12,12
1458,1752,53,53,53
1459,1753,69,69,69
1460,1754,9,9,9
1461,1755,17,17,17
1462,1756,21,21,21
1463,1757,56,56,56
1464,1758,711,711,709
1465,1759,28,28,28
1466,1760,31,31,31
1467,1761,8,8,8
1468,1762,106,107,106
1469,1763,25,25,25
1470,1764,13,13,13
1471,1765,17,17,17
1472,1766,40,40,40
1473,1767,11,11,11
1474,1768,19,19,19
1475,1769,33,33,33
1476,1770,9,9,9
1477,1771,22,22,22
1478,1772,81,81,81
1479,1773,4,4,4
1480,1774,25,25,25
1481,1775,11,11,11
1482,1776,7,7,7
1483,1777,55,55,55
1484,1778,43,43,43
1485,1779,112,112,112
1486,1780,133,133,133
1487,1781,9,9,9
1488,1782,54,54,54
1489,1783,30,30,30
1490,1784,48,48,48
1491,1785,23,23,23
1492,1786,12,12,12
1493,1787,22,22,22
1494,1788,24,28,24
1495,1789,34,38,34
1496,1790,9,13,9
1497,1791,44,44,44
1498,1792,12,12,12
1499,1793,7,7,7
1500,1794,19,19,19
1501,1795,34,34,34
1502,1796,40,40,40
1503,1797,2,2,2
1504,1798,26,26,26
1505,1799,15,15,15
1506,1800,89,89,89
1507,1801,24,24,24
1508,1802,26,26,26
1509,1803,45,45,45
1510,1804,31,31,31
1511,1805,38,38,38
1512,1806,33,33,33
1513,1807,35,35,35
1514,1808,38,38,38
1515,1809,30,30,30
1516,1810,34,34,33
1517,1811,34,34,34
1518,1812,444,444,443
1519,1813,98,100,98
1520,1814,9,9,9
1521,1815,29,29,29
1522,1816,15,15,15
1523,1817,20,20,20
1524,1818,25,25,25
1525,1819,69,69,69
1526,1821,78,78,78
1527,1822,19,19,19
1528,1823,38,38,38
1529,1824,143,143,143
1530,1825,252,252,252
1531,1826,1,1,1
1532,1827,16,16,16
1533,1828,14,14,14
1534,1829,35,35,35
1535,1830,43,43,43
1536,1831,50,50,50
1537,1832,109,109,109
1538,1833,14,14,14
1539,1834,24,24,24
1540,1835,36,36,36
1541,1836,38,38,38
1542,1837,24,24,24
1543,1838,13,13,13
1544,1839,47,49,47
1545,1840,30,32,30
1546,1841,9,11,9
1547,1842,48,51,48
1548,1843,111,114,111
1549,1844,24,27,24
1550,1845,22,22,22
1551,1846,70,70,70
1552,1847,83,83,83
1553,1848,127,143,127
1554,1849,21,42,21
1555,1850,37,58,37
1556,1851,75,80,75
1557,1852,16,16,16
1558,1853,178,182,177
1559,1854,48,52,48
1560,1855,52,56,52
1561,1856,60,60,60
1562,1857,126,126,126
1563,1858,26,26,26
1564,1859,44,44,44
1565,1860,52,52,51
1566,1861,30,30,30
1567,1862,92,91,90
1568,1863,18,18,18
1569,1864,36,36,36
1570,1865,9,9,9
1571,1866,47,47,46
1572,1867,28,32,28
1573,1868,22,26,22
1574,1869,57,61,57
1575,1870,60,63,59
1576,1871,26,30,26
1577,1872,11,15,11
1578,1873,55,55,54
1579,1874,64,64,64
1580,1875,56,56,56
1581,1876,63,63,63
1582,1877,105,105,105
1583,1878,268,268,268
1584,1879,91,91,90
1585,1880,24,24,24
1586,1881,51,51,50
1587,1882,130,130,128
1588,1883,50,50,50
1589,1884,735,733,724
1590,1885,79,79,79
1591,1886,57,57,57
1592,1887,139,139,136
1593,1888,42,42,42
1594,1889,162,162,160
1595,1890,157,157,154
1596,1891,36,36,36
1597,1892,52,52,52
1598,1893,13,13,13
1599,1894,27,27,27
1600,1896,15,15,15
1601,1897,42,42,42
1602,1898,14,14,14
1603,1899,60,60,60
1604,1900,74,74,74
1605,1901,75,75,75
1606,1902,39,39,39
1607,1903,47,47,47
1608,1904,43,43,43
1609,1905,56,56,56
1610,1906,46,46,46
1611,1907,15,15,15
1612,1908,74,74,74
1613,1909,328,328,328
1614,1910,43,43,43
1615,1911,309,309,308
1616,1913,278,278,278
1617,1914,243,243,243
1618,1915,142,142,142
1619,1916,22,22,22
1620,1917,147,147,147
1621,1918,54,54,54
1622,1919,221,221,221
1623,1920,21,21,21
1624,1921,51,51,51
1625,1922,31,31,31
1626,1923,28,28,28
1627,1924,14,14,14
1628,1925,27,27,27
1629,1926,243,243,243
1630,1927,54,54,54
1631,1928,30,30,30
1632,1929,234,234,234
1633,1930,39,39,39
1634,1931,151,152,151
1635,1932,37,38,37
1636,1933,22,22,22
1637,1934,14,14,14
1638,1935,43,43,43
1639,1936,68,68,68
1640,1937,52,52,52
1641,1938,320,321,320
1642,1939,29,30,29
1643,1940,58,59,58
1644,1941,43,44,43
1645,1942,99,100,98
1646,1943,259,261,259
1647,1944,123,124,123
1648,1945,36,37,36
1649,1946,99,100,99
1650,1947,35,41,35
1651,1948,24,30,24
1652,1949,13,19,13
1653,1950,24,25,24
1654,1951,26,27,26
1655,1952,6,7,6
1656,1953,22,23,22
1657,1954,86,87,86
1658,1955,28,29,28
1659,1956,39,40,39
1660,1957,144,145,144
1661,1958,71,73,71
1662,1959,140,142,140
1663,1960,224,226,224
1664,1961,68,69,68
1665,1962,140,141,140
1666,1963,25,26,25
1667,1964,45,47,45
1668,1965,63,65,63
1669,1966,27,29,27
1670,1967,15,17,15
1671,1968,488,490,488
1672,1969,18,20,18
1673,1970,26,27,26
1674,1971,75,76,75
1675,1972,13,14,13
1676,1973,357,358,357
1677,1975,16,17,16
1678,1976,58,59,58
1679,1977,72,73,72
1680,1978,81,82,81
1681,1979,46,47,46
1682,1980,74,75,74
1683,1981,38,39,38
1684,1982,42,43,42
1685,1983,39,40,39
1686,1984,12,13,12
1687,1985,5,6,5
1688,1986,0,1,0
1689,1987,21,22,21
1690,1988,1,2,1
1691,1989,106,107,106
1692,1990,45,46,45
1693,1991,20,21,20
1694,1992,94,95,94
1695,1993,54,55,54
1696,1994,14,15,14
1697,1995,1,2,1
1698,1996,33,34,33
1699,1997,161,162,161
1700,1998,21,22,21
1701,1999,60,61,60
1702,2000,36,37,36
1703,2001,69,70,69
1704,2002,20,21,20
1705,2003,602,603,602
1706,2005,239,240,239
1707,2006,52,53,52
1708,2007,8,9,8
1709,2008,24,25,24
1710,2009,14,15,14
1711,2010,24,25,24
1712,2011,41,42,41
1713,2012,18,19,18
1714,2013,65,66,65
1715,2014,11,12,11
1716,2015,299,300,299
1717,2016,8,9,8
1718,2017,14,15,14
1719,2018,55,56,55
1720,2019,33,34,33
1721,2020,51,52,51
1722,2021,7,8,7
1723,2022,19,20,19
1724,2023,155,156,155
1725,2024,29,30,29
1726,2025,78,79,78
1727,2026,35,36,35
1728,2027,28,29,28
1729,2028,48,49,48
1730,2029,45,46,45
1731,2030,30,31,30
1732,2031,109,110,109
1733,2032,46,47,46
1734,2033,16,17,16
1735,2034,6,8,6
1736,2035,340,342,340
1737,2036,67,69,67
1738,2037,449,451,448
1739,2038,43,45,43
1740,2039,13,15,13
1741,2040,340,341,340
1742,2041,18,19,18
1743,2042,9,10,9
1744,2043,31,32,31
1745,2044,125,126,124
1746,2045,9,10,9
1747,2046,29,30,29
1748,2047,88,89,88
1749,2048,157,158,157
1750,2049,8,9,8
1751,2050,9,10,9
1752,2051,69,70,69
1753,2052,9,10,9
1754,2053,18,19,17
1755,2054,52,53,52
1756,2055,10,11,10
1757,2056,38,39,38
1758,2057,51,52,51
1759,2058,63,64,63
1760,2059,88,89,88
1761,2060,48,49,48
1762,2061,471,472,470
1763,2062,758,759,758
1764,2063,16,19,16
1765,2064,12,15,12
1766,2065,138,141,138
1767,2066,28,31,28
1768,2067,24,27,24
1769,2068,20,23,20
1770,2069,85,88,85
1771,2070,105,108,105
1772,2071,49,52,49
1773,2072,97,100,97
1774,2073,27,30,27
1775,2074,26,29,26
1776,2075,78,81,78
1777,2076,56,59,56
1778,2077,19,22,19
1779,2078,79,82,79
1780,2079,16,19,16
1781,2080,37,40,37
1782,2081,85,88,85
1783,2082,17,20,17
1784,2083,94,97,94
1785,2084,4,7,4
1786,2085,31,34,31
1787,2086,294,297,293
1788,2087,15,16,15
1789,2088,20,21,20
1790,2089,57,58,57
1791,2090,21,22,21
1792,2092,38,39,38
1793,2093,23,24,23
1794,2095,193,194,193
1795,2096,3,4,3
1796,2097,26,27,26
1797,2098,65,66,65
1798,2099,0,1,0
1799,2100,14,15,14
1800,2101,17,18,17
1801,2102,144,145,144
1802,2103,0,1,0
1803,2104,33,34,33
1804,2105,17,18,17
1805,2106,437,438,437
1806,2107,31,32,31
1807,2108,14,16,14
1808,2109,23,25,23
1809,2110,665,667,665
1810,2111,32,33,32
1811,2112,48,49,48
1812,2113,579,580,578
1813,2114,24,25,24
1814,2115,2,3,2
1815,2116,56,57,56
1816,2117,107,108,107
1817,2118,55,56,55
1818,2119,93,94,93
1819,2120,19,20,19
1820,2121,93,94,93
1821,2122,16,17,16
1822,2123,81,82,81
1823,2124,20,21,20
1824,2125,25,26,25
1825,2126,12,13,12
1826,2127,63,64,63
1827,2128,52,53,52
1828,2129,40,41,40
1829,2130,39,40,39
1830,2131,38,39,38
1831,2132,18,19,18
1832,2133,21,22,21
1833,2134,20,21,20
1834,2135,125,126,124
1835,2136,8,9,8
1836,2137,186,187,186
1837,2138,29,30,29
1838,2139,22,23,22
1839,2140,26,27,26
1840,2141,93,94,93
1841,2142,146,147,146
1842,2143,437,438,437
1843,2144,594,595,593
1844,2145,18,19,18
1845,2146,191,192,191
1846,2147,210,211,210
1847,2148,30,31,30
1848,2149,57,58,57
1849,2150,48,49,48
1850,2151,123,124,123
1851,2152,47,48,47
1852,2153,55,56,55
1853,2154,11,12,11
1854,2155,155,156,155
1855,2156,230,231,230
1856,2157,3,4,3
1857,2158,78,81,78
1858,2159,27,44,27
1859,2160,47,64,47
1860,2161,73,88,73
1861,2162,28,29,28
1862,2163,39,40,39
1863,2164,148,151,148
1864,2165,34,37,34
1865,2166,25,28,25
1866,2167,115,118,115
1867,2168,10,13,10
1868,2169,15,18,15
1869,2170,14,16,14
1870,2171,17,19,17
1871,2172,62,64,62
1872,2173,109,111,109
1873,2174,47,49,47
1874,2175,26,28,26
1875,2176,56,58,56
1876,2177,84,86,84
1877,2178,21,23,21
1878,2179,16,18,16
1879,2180,66,68,66
1880,2181,5,7,5
1881,2182,57,59,57
1882,2183,20,22,20
1883,2184,41,43,39
1884,2185,79,81,79
1885,2186,4,6,4
1886,2187,11,13,11
1887,2188,16,18,16
1888,2189,594,596,594
1889,2190,2,4,2
1890,2191,8,9,8
1891,2192,15,16,15
1892,2193,44,45,44
1893,2194,59,60,59
1894,2195,46,47,46
1895,2196,32,33,32
1896,2197,300,301,300
1897,2199,2,3,2
1898,2200,21,22,21
1899,2201,47,48,47
1900,2202,47,48,47
1901,2203,26,27,26
1902,2204,20,21,20
1903,2205,30,31,30
1904,2206,37,38,37
1905,2207,62,63,62
1906,2208,11,12,11
1907,2209,27,28,27
1908,2210,116,117,116
1909,2211,4,5,4
1910,2212,29,30,29
1911,2213,18,19,18
1912,2214,14,15,14
1913,2215,40,41,40
1914,2216,33,34,33
1915,2217,9,10,9
1916,2218,45,46,45
1917,2219,83,84,83
1918,2220,58,59,58
1919,2221,114,115,114
1920,2222,27,28,27
1921,2223,88,89,88
1922,2224,43,44,42
1923,2225,12,13,12
1924,2226,101,102,101
1925,2227,130,131,130
1926,2228,51,52,51
1927,2229,95,96,95
1928,2230,28,29,28
1929,2231,40,41,40
1930,2232,479,480,478
1931,2233,36,37,36
1932,2234,8,9,8
1933,2235,72,73,70
1934,2236,17,18,17
1935,2237,7,8,7
1936,2238,29,30,29
1937,2239,30,31,30
1938,2240,63,64,63
1939,2241,16,17,16
1940,2242,35,36,35
1941,2243,41,42,41
1942,2244,46,47,46
1943,2245,203,204,203
1944,2246,231,232,231
1945,2247,28,29,28
1946,2248,28,29,28
1947,2249,44,45,44
1948,2250,12,13,12
1949,2251,43,44,42
1950,2252,50,51,49
1951,2253,25,26,25
1952,2254,29,30,29
1953,2255,45,46,44
1954,2256,3,4,3
1955,2257,26,27,26
1956,2258,66,66,62
1957,2259,45,47,45
1958,2260,97,99,97
1959,2261,14,15,14
1960,2262,48,49,48
1961,2263,121,122,121
1962,2264,31,32,31
1963,2265,68,69,68
1964,2266,29,30,29
1965,2267,42,44,42
1966,2268,134,136,134
1967,2269,37,39,37
1968,2270,31,33,31
1969,2271,56,59,56
1970,2272,256,259,256
1971,2273,81,83,81
1972,2274,17,18,17
1973,2275,27,28,27
1974,2276,80,82,80
1975,2277,32,34,32
1976,2278,13,15,13
1977,2279,14,16,14
1978,2280,55,57,55
1979,2281,159,161,159
1980,2282,34,35,34
1981,2283,39,40,39
1982,2284,52,53,52
1983,2285,37,38,37
1984,2286,54,55,54
1985,2287,14,15,14
1986,2288,39,40,39
1987,2289,18,19,18
1988,2290,61,62,61
1989,2291,8,9,8
1990,2292,34,35,34
1991,2293,108,109,108
1992,2294,21,23,21
1993,2295,81,83,81
1994,2296,32,34,32
1995,2297,27,29,27
1996,2298,2,4,2
1997,2299,144,146,144
1998,2300,13,15,13
1999,2301,24,26,24
2000,2302,11,13,11
2001,2303,14,16,14
2002,2304,39,41,39
2003,2305,394,396,394
2004,2306,474,476,472
2005,2307,4,6,4
2006,2308,14,16,14
2007,2309,56,58,56
2008,2310,8,10,8
2009,2311,17,19,17
2010,2312,3,5,3
2011,2313,9,11,9
2012,2314,61,63,61
2013,2315,12,14,12
2014,2316,18,20,18
2015,2317,77,79,77
2016,2318,63,65,63
2017,2319,11,13,11
2018,2320,17,19,17
2019,2321,22,24,22
2020,2322,1,3,1
2021,2323,57,59,57
2022,2324,84,86,84
2023,2325,92,94,92
2024,2326,22,24,22
2025,2327,14,16,14
2026,2328,10,12,10
2027,2329,77,79,77
2028,2330,6,8,6
2029,2331,28,30,28
2030,2332,15,17,15
2031,2333,33,35,33
2032,2334,621,623,621
2033,2335,69,71,69
2034,2336,45,47,45
2035,2337,37,39,37
2036,2338,109,111,109
2037,2339,21,23,21
2038,2340,69,71,69
2039,2341,23,25,23
2040,2342,34,36,34
2041,2343,53,55,53
2042,2344,91,93,91
2043,2345,31,35,31
2044,2346,28,32,28
2045,2347,10,14,10
2046,2348,41,43,40
2047,2349,0,2,0
2048,2350,32,34,32
2049,2351,11,13,11
2050,2352,1,3,1
2051,2353,31,33,30
2052,2354,31,33,31
2053,2355,16,18,16
2054,2356,73,75,73
2055,2357,47,49,47
2056,2358,166,168,166
2057,2359,32,34,32
2058,2360,16,18,16
2059,2361,28,30,28
2060,2362,18,20,18
2061,2363,28,30,28
2062,2365,31,33,31
2063,2366,0,2,0
2064,2367,32,34,32
2065,2368,47,49,47
2066,2369,39,41,39
2067,2370,42,45,42
2068,2371,120,123,120
2069,2372,29,32,29
2070,2373,0,3,0
2071,2374,20,23,20
2072,2375,32,39,32
2073,2376,36,38,36
2074,2377,34,36,34
2075,2378,20,22,20
2076,2380,20,22,20
2077,2381,114,117,113
2078,2382,22,24,22
2079,2383,33,35,33
2080,2384,10,12,10
2081,2385,23,25,23
2082,2386,27,29,27
2083,2387,24,25,24
2084,2388,550,551,550
2085,2389,44,45,44
2086,2390,51,52,51
2087,2391,3,4,3
2088,2392,18,19,18
2089,2393,55,56,55
2090,2394,16,17,16
2091,2395,225,226,225
2092,2396,34,35,34
2093,2397,41,42,41
2094,2398,209,210,209
2095,2399,31,32,31
2096,2400,2,3,2
2097,2401,176,177,176
2098,2402,18,19,18
2099,2403,2,3,2
2100,2404,58,59,58
2101,2405,4,5,4
2102,2406,52,53,52
2103,2407,165,166,164
2104,2408,2,3,2
2105,2409,3,4,3
2106,2410,120,121,120
2107,2411,37,38,37
2108,2412,2,3,2
2109,2413,71,72,71
2110,2415,0,1,0
2111,2416,272,273,272
2112,2417,6,7,6
2113,2418,43,44,43
2114,2419,18,19,18
2115,2420,3,4,3
2116,2421,38,39,38
2117,2422,16,18,16
2118,2423,7,9,7
2119,2424,45,47,45
2120,2425,22,23,22
2121,2426,63,64,63
2122,2427,12,13,12
2123,2428,32,33,32
2124,2429,1,2,1
2125,2430,24,25,24
2126,2431,34,35,34
2127,2432,158,159,158
2128,2433,236,237,236
2129,2434,252,253,252
2130,2435,47,48,47
2131,2436,56,57,56
2132,2437,63,64,63
2133,2438,54,55,54
2134,2439,32,33,32
2135,2440,55,56,55
2136,2441,133,134,133
2137,2442,45,46,45
2138,2443,44,45,44
2139,2444,27,28,27
2140,2445,535,536,535
2141,2446,65,66,65
2142,2447,268,269,268
2143,2448,90,91,90
2144,2449,187,188,187
2145,2450,197,198,197
2146,2451,2,3,2
2147,2452,16,17,16
2148,2453,425,425,422
2149,2454,39,40,39
2150,2455,666,667,665
2151,2456,29,30,29
2152,2457,6,7,6
2153,2458,183,184,183
2154,2459,101,102,99
2155,2460,16,17,16
2156,2461,32,33,32
2157,2462,240,241,240
2158,2463,9,10,9
2159,2464,16,17,16
2160,2465,30,31,30
2161,2466,34,35,34
2162,2467,42,43,42
2163,2468,73,74,73
2164,2469,152,153,152
2165,2470,983,984,983
2166,2471,27,28,27
2167,2472,23,24,23
2168,2473,53,54,53
2169,2474,10,11,10
2170,2475,27,28,27
2171,2476,30,31,30
2172,2477,23,24,23
2173,2478,11,12,11
2174,2479,16,17,16
2175,2480,53,54,53
2176,2481,3,4,3
2177,2482,35,36,35
2178,2483,86,87,86
2179,2484,45,46,45
2180,2485,820,821,818
2181,2486,3,4,3
2182,2487,6,7,6
2183,2488,276,275,272
2184,2489,42,43,42
2185,2491,33,34,33
2186,2492,27,28,27
2187,2493,41,42,41
2188,2494,236,237,236
2189,2495,1,2,1
2190,2497,140,141,139
2191,2498,38,39,38
2192,2499,63,64,63
2193,2500,29,30,28
2194,2501,15,16,15
2195,2502,45,46,45
2196,2503,17,18,17
2197,2504,75,76,75
2198,2505,8,9,8
2199,2506,43,44,43
2200,2507,84,85,84
2201,2508,357,358,356
2202,2509,552,553,552
2203,2510,52,53,52
2204,2511,21,22,21
2205,2512,67,68,67
2206,2513,27,28,27
2207,2514,39,40,39
2208,2515,34,35,34
2209,2516,79,80,79
2210,2517,0,1,0
2211,2518,98,99,97
2212,2519,14,15,14
2213,2520,1,2,1
2214,2521,20,21,20
2215,2522,32,33,32
2216,2523,448,449,447
2217,2524,55,56,55
2218,2525,51,52,51
2219,2526,47,48,47
2220,2527,243,244,243
2221,2528,61,62,61
2222,2529,16,17,16
2223,2530,49,50,49
2224,2531,84,85,84
2225,2532,3,4,3
2226,2533,57,58,57
2227,2534,131,132,131
2228,2535,26,27,26
2229,2536,601,602,601
2230,2537,31,32,31
2231,2538,11,12,11
2232,2539,52,53,52
2233,2540,10,11,10
2234,2541,16,17,16
2235,2542,15,16,15
2236,2543,23,24,23
2237,2544,111,112,110
2238,2545,37,38,37
2239,2546,7,8,7
2240,2547,10,11,10
2241,2548,18,19,18
2242,2549,27,28,27
2243,2550,116,117,116
2244,2551,66,67,66
2245,2552,13,17,13
2246,2553,1,5,1
2247,2554,28,35,28
2248,2555,8,15,8
2249,2556,20,27,20
2250,2557,13,20,13
2251,2558,48,55,48
2252,2559,36,43,36
2253,2560,45,52,45
2254,2561,38,42,38
2255,2562,8,12,8
2256,2563,35,39,35
2257,2564,50,54,50
2258,2565,31,35,31
2259,2566,23,24,23
2260,2567,7,8,7
2261,2568,45,46,45
2262,2569,10,11,10
2263,2570,188,189,188
2264,2571,51,68,51
2265,2572,46,65,46
2266,2573,12,31,12
2267,2574,237,240,237
2268,2575,15,18,15
2269,2576,18,21,18
2270,2577,83,93,83
2271,2578,36,44,36
2272,2579,18,26,18
2273,2580,34,38,34
2274,2581,40,43,40
2275,2582,55,58,55
2276,2583,92,95,92
2277,2584,33,38,33
2278,2585,140,145,139
2279,2586,4,9,4
2280,2587,65,68,65
2281,2588,27,30,27
2282,2589,62,63,62
2283,2590,60,61,60
2284,2591,69,70,69
2285,2592,90,91,90
2286,2593,104,105,104
2287,2594,120,121,120
2288,2595,81,82,81
2289,2596,62,63,62
2290,2597,48,49,48
2291,2598,0,1,0
2292,2599,83,84,83
2293,2600,50,51,50
2294,2601,19,20,19
2295,2602,36,36,36
2296,2603,0,0,0
2297,2605,28,28,28
2298,2606,29,29,29
2299,2607,129,129,129
2300,2608,16,16,16
2301,2609,10,10,10
2302,2610,89,89,89
2303,2611,44,44,44
2304,2612,31,31,31
2305,2613,4,4,4
2306,2614,19,19,19
2307,2615,2,2,2
2308,2616,2,2,2
2309,2617,16,16,16
2310,2618,96,96,96
2311,2619,3,3,3
2312,2620,34,34,34
2313,2621,8,8,8
2314,2622,10,10,10
2315,2623,347,347,347
2316,2624,28,28,28
2317,2625,16,16,16
2318,2626,59,59,59
2319,2627,87,87,87
2320,2629,27,27,27
2321,2630,18,18,18
2322,2632,114,114,114
2323,2633,26,26,26
2324,2634,0,0,0
2325,2635,33,33,33
2326,2636,9,9,9
2327,2638,177,177,177
2328,2639,67,67,67
2329,2640,15,15,15
2330,2641,31,31,31
2331,2642,55,55,55
2332,2643,5,5,5
2333,2644,527,527,527
2334,2645,20,20,20
2335,2646,12,12,12
2336,2647,251,251,250
2337,2648,92,92,92
2338,2649,24,24,24
2339,2650,133,133,133
2340,2651,25,25,25
2341,2652,83,83,83
2342,2653,61,61,61
2343,2654,37,37,37
2344,2655,27,27,25
2345,2656,21,21,21
2346,2657,11,11,11
2347,2658,42,42,42
2348,2659,291,291,290
2349,2660,2,2,2
2350,2661,5,5,5
2351,2662,163,163,163
2352,2663,8,8,8
2353,2664,41,41,41
2354,2665,25,25,25
2355,2666,1,1,1
2356,2667,116,116,116
2357,2668,159,158,157
2358,2669,94,94,94
2359,2670,1,1,1
2360,2671,52,52,52
2361,2672,36,36,36
2362,2673,5,5,5
2363,2674,14,14,14
2364,2675,315,315,315
2365,2676,278,278,278
2366,2677,9,11,9
2367,2678,6,8,6
2368,2679,25,27,25
2369,2680,55,55,55
2370,2681,8,8,8
2371,2682,14,14,14
2372,2683,24,24,24
2373,2684,19,19,19
2374,2685,32,32,32
2375,2686,3,3,3
2376,2687,17,17,17
2377,2688,17,17,17
2378,2689,31,31,31
2379,2690,2,3,2
2380,2691,12,13,12
2381,2692,30,31,30
2382,2693,14,15,14
2383,2694,15,16,15
2384,2695,552,553,552
2385,2696,2,3,2
2386,2697,21,22,21
2387,2698,282,283,281
2388,2699,27,27,26
2389,2700,109,109,109
2390,2701,154,154,154
2391,2702,3,3,3
2392,2703,1,1,1
2393,2704,188,188,188
2394,2705,16,16,16
2395,2706,612,612,612
2396,2707,23,23,23
2397,2708,94,94,94
2398,2709,1,1,1
2399,2710,506,506,506
2400,2711,23,23,23
2401,2712,52,52,52
